thedate,regionid,regionname,state,metro,county,city,sizerank,zhvi,mom,qoq,yoy,change_5year,change_10year,peakmonth,peakquarter,peakzhvi,pctfallfrompeak,lasttimeatcurrzhvi
2015-12-31,62080,11368,NY,New York,Queens,New York,0,372100,0.00404749055585537,0.0362016151489836,0.0592086535724452,0.0707291933471121,0.0438320457007728,2015-12,2015-Q4,372100,0,2015-12
2015-12-31,93144,79936,TX,El Paso,El Paso,El Paso,1,111000,-0.00179856115107914,-0.00715563506261181,-0.00804289544235925,-0.00877328609785799,0.00938578028320847,2007-12,2007-Q4,131000,-0.152671755725191,2006-07
2015-12-31,84630,60629,IL,Chicago,Cook,Chicago,2,139200,0.00143884892086331,-0.00642398286937901,0.0326409495548961,0.0178738601305641,-0.045646945878298,2006-07,2006-Q3,232900,-0.402318591670245,2002-06
2015-12-31,96193,90650,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Norwalk,3,402200,0.00424469413233458,0.0141200201714574,0.0797315436241611,0.0684029940141522,-0.014008810310876,2006-08,2006-Q3,490100,-0.179351152825954,2005-04
2015-12-31,62037,11226,NY,New York,Kings,New York,4,578400,-0.000863707030575229,0.0427257977285019,0.14875868917577,0.0900467738630106,0.0459664230367001,2015-11,2015-Q4,578900,-0.000863707030575229,2015-11
2015-12-31,62093,11385,NY,New York,Queens,New York,5,536900,0.00505428678397604,0.0222772277227723,0.0932600285074323,0.0471652977302679,0.016443711127583,2015-12,2015-Q4,536900,0,2015-12
2015-12-31,96083,90201,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Bell,6,367800,0.0129440925364913,0.031986531986532,0.0897777777777778,0.0850028545920329,-0.0128681165454118,2007-02,2007-Q1,470600,-0.218444538886528,2005-05
2015-12-31,96125,90280,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,South Gate,7,366700,0.00824855650261204,0.0341229554427524,0.103853100541842,0.0847083230298249,-0.015028149624505,2007-04,2007-Q2,474900,-0.227837439460939,2005-04
2015-12-31,61639,10025,NY,New York,New York,New York,8,1157700,-0.020724073760785,-0.074432363287496,0.116070567820303,0.0953680731070476,0.0508472331346201,2015-08,2015-Q3,1251200,-0.0747282608695652,2015-06
2015-12-31,62044,11234,NY,New York,Kings,New York,9,480800,0.0067001675041876,0.0247229326513214,0.0667850011093854,0.0180375632376575,0.00398590115253605,2007-11,2007-Q4,509600,-0.0565149136577708,2006-03
2015-12-31,84620,60618,IL,Chicago,Cook,Chicago,10,324200,0.00278379214351995,0.0204595530374567,0.0305149396058487,0.0342827397284711,-0.00285325894162836,2006-11,2006-Q4,349600,-0.0726544622425629,2005-05
2015-12-31,62030,11219,NY,New York,Kings,New York,11,716500,0.0130072105188746,0.0649524375743163,0.0458327251496132,0.0875177012583384,0.0502255234212365,2015-12,2015-Q4,716500,0,2015-12
2015-12-31,62046,11236,NY,New York,Kings,New York,12,374800,0.00644468313641246,0.024603608529251,0.0702455739577384,0.00643771476198052,-5.35031178201528e-05,2007-12,2007-Q4,454000,-0.174449339207048,2006-01
2015-12-31,96361,91331,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,13,386800,0.00363258951738454,0.0115062761506276,0.0777375313457788,0.0910890689309221,-0.0201060713315928,2006-09,2006-Q3,514100,-0.24761719509823,2004-12
2015-12-31,61148,8701,NJ,New York,Ocean,Lakewood Township,14,279500,0.00251076040172166,0.0123143788482434,0.0551151377878445,0.0380164983366538,-0.0129944000151963,2006-03,2006-Q1,321000,-0.129283489096573,2004-11
2015-12-31,96816,92335,CA,Riverside,San Bernardino,Fontana,15,274000,0.00735294117647059,0.0189661584232057,0.078740157480315,0.115566035209135,-0.0272411152196972,2006-06,2006-Q2,387200,-0.292355371900826,2004-11
2015-12-31,62019,11208,NY,New York,Kings,New York,16,362900,0.00805555555555556,0.0165266106442577,0.109107579462103,0.0345997181527495,0.00508551487563325,2008-02,2008-Q1,447800,-0.189593568557392,2006-04
2015-12-31,91733,77084,TX,Houston,Harris,Houston,17,147100,0.0034106412005457,0.00822481151473612,0.0936802973977695,0.0569819259337132,0.0181366685219524,2015-12,2015-Q4,147100,0,2015-12
2015-12-31,62085,11373,NY,New York,Queens,New York,18,331800,-0.02210433244916,-0.0605889014722537,-0.090958904109589,0.00916789078537694,,2014-11,2014-Q4,366100,-0.0936902485659656,2014-05
2015-12-31,95992,90011,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,19,332000,0.00120627261761158,-0.00925096985974336,0.0768731754784301,0.131399923683817,-0.00990735515116037,2007-04,2007-Q2,428200,-0.224661373190098,2005-08
2015-12-31,84639,60639,IL,Chicago,Cook,Chicago,20,193500,0.00833767587285044,0.0476448294531673,0.0602739726027397,0.0289109818043396,-0.0381496980104822,2006-09,2006-Q3,300600,-0.356287425149701,2002-09
2015-12-31,62018,11207,NY,New York,Kings,New York,21,335500,0.00179157957599283,-0.00622037914691943,0.063391442155309,0.0211194244605009,0.00153712362631886,2007-12,2007-Q4,389500,-0.138639281129653,2006-02
2015-12-31,96239,90805,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Long Beach,22,368200,0.00518700518700519,0.0148842337375965,0.0766081871345029,0.0784520223721112,-0.0171294142824631,2006-08,2006-Q3,465800,-0.209531987977673,2005-03
2015-12-31,84693,60804,IL,Chicago,Cook,Cicero,23,132000,0.00303951367781155,0.00917431192660551,0.056,0.0277789568282574,-0.0450503579090667,2006-11,2006-Q4,221400,-0.403794037940379,2001-12
2015-12-31,84646,60647,IL,Chicago,Cook,Chicago,24,281800,-0.00212464589235127,-0.0150297098916463,0.0232389251997095,0.0233285439134812,-0.00636916591036563,2006-07,2006-Q3,309600,-0.0897932816537468,2005-07
2015-12-31,97771,94565,CA,San Francisco,Contra Costa,Pittsburg,25,329900,0.00640634533251983,0.0226286422814631,0.107790463398254,0.135878145432417,-0.0344419800256665,2005-12,2005-Q4,469800,-0.297786292039166,2004-02
2015-12-31,62088,11377,NY,New York,Queens,New York,26,396500,0.0219072164948454,0.0919856788763426,0.0916850220264317,0.0410204203724751,0.0292465943771782,2004-04,2004-Q2,424300,-0.0655196794720716,2004-01
2015-12-31,96817,92336,CA,Riverside,San Bernardino,Fontana,27,393900,0.0048469387755102,0.0118160801438479,0.0401373118563507,0.0787174165085296,-0.0188872781378372,2006-06,2006-Q2,499200,-0.2109375,2004-10
2015-12-31,61796,10456,NY,New York,Bronx,New York,28,260600,0.00540123456790123,0.0284135753749013,-0.0177157934413871,0.0123691371843893,-0.00205353768868421,2008-07,2008-Q3,305600,-0.147251308900524,2007-10
2015-12-31,62025,11214,NY,New York,Kings,New York,29,551800,0.00327272727272727,0.0314018691588785,0.0542606037447459,0.0460486337071073,0.0197868319804879,2015-12,2015-Q4,551800,0,2015-12
2015-12-31,96882,92503,CA,Riverside,Riverside,Riverside,30,312300,0.00547327752736639,0.0146198830409357,0.0791292328956462,0.0964321852794714,-0.0258231632515084,2006-08,2006-Q3,426000,-0.266901408450704,2004-08
2015-12-31,96368,91342,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,31,430000,0.00655430711610487,0.0208926875593542,0.0701841712294674,0.0769459866828439,-0.0167878353605497,2006-08,2006-Q3,535500,-0.197012138188609,2005-02
2015-12-31,62015,11204,NY,New York,Kings,New York,32,740900,0.00761593907248742,0.0233425414364641,0.0560148232611174,0.0617265788718457,0.0301756453729458,2015-12,2015-Q4,740900,0,2015-12
2015-12-31,62023,11212,NY,New York,Kings,New York,33,321700,0.00155666251556663,0.00218068535825545,0.0364046391752577,0.00137724323285737,0.00119232046104156,2008-07,2008-Q3,388000,-0.170876288659794,2006-01
2015-12-31,84633,60632,IL,Chicago,Cook,Chicago,34,151800,0.00131926121372032,-0.00131578947368421,0.0600558659217877,0.00948679404080299,-0.0406166551652465,2006-04,2006-Q2,240100,-0.367763431903374,2002-11
2015-12-31,97223,93307,CA,Bakersfield,Kern,Bakersfield,35,140300,0.00357653791130186,0.0211062590975255,0.0918287937743191,0.104383628704382,-0.0473544687270844,2006-07,2006-Q3,238100,-0.410751784964301,2004-09
2015-12-31,96107,90250,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Hawthorne,36,507900,0.000788177339901478,0.00395335046451868,0.0683634833824148,0.0696945506199278,-0.0061958003306648,2006-07,2006-Q3,549900,-0.0763775231860338,2005-08
2015-12-31,84625,60623,IL,Chicago,Cook,Chicago,37,128800,0.00389711613406079,0.0015552099533437,0.0345381526104418,0.0112297603382012,-0.0374460229846026,2006-10,2006-Q4,198600,-0.351460221550856,2002-07
2015-12-31,96546,91911,CA,San Diego,San Diego,Chula Vista,38,408300,0.00715342871238283,0.0248493975903614,0.0833112231361104,0.0846574275562135,-0.0176620001325301,2006-04,2006-Q2,496100,-0.176980447490425,2004-07
2015-12-31,90769,75217,TX,Dallas-Fort Worth,Dallas,Dallas,39,71900,0.0112517580872011,0.0558002936857563,0.171009771986971,0.0850761024568503,-0.009372956197363,2006-02,2006-Q1,79300,-0.0933165195460277,2003-11
2015-12-31,84619,60617,IL,Chicago,Cook,Chicago,40,105000,0.00286532951289398,0.0125361620057859,-0.0112994350282486,-0.03611329767768,-0.035871242157088,2007-03,2007-Q1,162600,-0.354243542435424,2002-01
2015-12-31,96025,90044,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,41,329400,0.00396220664431576,0.0073394495412844,0.0969030969030969,0.095941239519828,-0.0143535313856992,2007-04,2007-Q2,432100,-0.237676463781532,2005-06
2015-12-31,96488,91744,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,La Puente,42,390400,0.00128238009746089,0.00463201235203294,0.0539956803455724,0.0768379041569816,-0.0104756775813415,2006-10,2006-Q4,463600,-0.157894736842105,2005-07
2015-12-31,61790,10314,NY,New York,Richmond,New York,43,410300,0.00146448620942153,0.00465230166503428,0.0434893184130214,0.0155726856344072,-0.000292070497163177,2006-10,2006-Q4,423600,-0.0313975448536355,2005-12
2015-12-31,61802,10462,NY,New York,Bronx,New York,44,108200,-0.000923361034164358,-0.00824931255728689,0.0515063168124393,-0.0068984623715419,,2010-02,2010-Q1,118700,-0.088458298230834,
2015-12-31,62039,11229,NY,New York,Kings,New York,45,555300,0.00597826086956522,0.0342708139318309,0.0769976726144298,0.0331827049873143,0.00841181988164008,2015-12,2015-Q4,555300,0,2015-12
2015-12-31,62067,11355,NY,New York,Queens,New York,46,413100,-0.0166626993572959,-0.0805697752058758,-0.0797505012252172,0.00879463757541776,,2015-08,2015-Q3,457200,-0.0964566929133858,2013-09
2015-12-31,96846,92376,CA,Riverside,San Bernardino,Rialto,47,265400,0.00492237788716395,0.0141383263278563,0.0637274549098196,0.117942007771634,-0.0265518778650841,2006-08,2006-Q3,372700,-0.287899114569359,2004-11
2015-12-31,62045,11235,NY,New York,Kings,New York,48,447500,-0.000446727719454992,0.00607014388489209,0.00697569756975698,0.00973565545742994,0.0249913923945437,2015-11,2015-Q4,447700,-0.000446727719454992,2015-11
2015-12-31,96465,91706,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Baldwin Park,49,371300,0.00242980561555076,-0.000807319698600646,0.0397647717726127,0.0726410083348961,-0.0113420340702372,2006-11,2006-Q4,448000,-0.171205357142857,2005-06
2015-12-31,96825,92345,CA,Riverside,San Bernardino,Hesperia,50,191800,0.00524109014675052,0.0148148148148148,0.0854555744199208,0.111346787118477,-0.043914907187391,2006-07,2006-Q3,321700,-0.403792353124029,2004-08
2015-12-31,96545,91910,CA,San Diego,San Diego,Chula Vista,51,442200,0.0102810143934202,0.0372976776917664,0.100547536087606,0.0742390751154047,-0.0194456029516415,2005-10,2005-Q4,540400,-0.181717246484086,2004-05
2015-12-31,97567,94112,CA,San Francisco,San Francisco,San Francisco,52,835000,0.00553949903660886,0.00469257610395861,0.132510511325105,0.0920974864036581,0.0193078670803213,2015-12,2015-Q4,835000,0,2015-12
2015-12-31,62032,11221,NY,New York,Kings,New York,53,877600,0.0159759203519333,0.0544274900877088,0.23954802259887,0.191832230109184,0.0755314073696221,2015-12,2015-Q4,877600,0,2015-12
2015-12-31,96990,92683,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Westminster,54,560300,0.00376209243998567,0.0100955471425996,0.0601702932828761,0.0568656384721624,-0.00849482104163524,2006-06,2006-Q2,636000,-0.119025157232704,2005-06
2015-12-31,97189,93257,CA,Visalia,Tulare,Porterville,55,154900,0.00453955901426719,0.0170715692711753,0.0756944444444444,0.0460794515911231,-0.0267100559513914,2006-07,2006-Q3,220300,-0.296867907399001,2005-01
2015-12-31,62014,11203,NY,New York,Kings,New York,56,408800,0.00938271604938272,0.0305016385177716,0.0673629242819843,0.0222672989417632,0.00685082406047988,2007-12,2007-Q4,468600,-0.127614169867691,2006-05
2015-12-31,96888,92509,CA,Riverside,Riverside,Rubidoux,57,315300,0.00670498084291188,0.0273704789833822,0.112561750176429,0.109925398374713,-0.0247941952082636,2006-06,2006-Q2,423600,-0.255665722379603,2004-10
2015-12-31,98930,96797,HI,"Urban Honolulu, HI",Honolulu,Waipahu,58,573600,0.0064923670819442,0.0197333333333333,0.0779928584852471,0.0433110740826719,0.0149810251409661,2015-12,2015-Q4,573600,0,2015-12
2015-12-31,97751,94544,CA,San Francisco,Alameda,Hayward,59,490000,0.00781571369806664,0.0276845637583893,0.107094441934026,0.124113908617226,-0.0137161499310336,2006-08,2006-Q3,575600,-0.148714384989576,2005-03
2015-12-31,98325,95630,CA,Sacramento,Sacramento,Folsom,60,461400,0.00500980178610325,0.0192180251822399,0.0599586492074431,0.0521209523873289,-0.0134564802261545,2005-12,2005-Q4,528800,-0.127458396369138,2004-12
2015-12-31,96110,90255,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Huntington Park,61,343500,0.00174978127734033,-0.0123634272570443,0.0327720986169573,0.0800151858971265,-0.0176517339058559,2007-07,2007-Q3,464000,-0.259698275862069,2005-01
2015-12-31,97431,93722,CA,Fresno,Fresno,Fresno,62,201300,0.00249003984063745,0.00952858575727182,0.0517241379310345,0.0577262804720706,-0.0412599224361433,2006-04,2006-Q2,310800,-0.352316602316602,2004-04
2015-12-31,96208,90706,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Bellflower,63,426700,0.0011731581417175,0.00970184571699006,0.0574969021065675,0.0527967462854977,-0.0177714887126696,2006-08,2006-Q3,537900,-0.206729875441532,2005-01
2015-12-31,84627,60625,IL,Chicago,Cook,Chicago,64,256700,0.00627205017640141,0.0198649185538339,0.0296831127156037,0.0083025445634648,-0.0138389017644525,2007-10,2007-Q4,307300,-0.164659941425317,2004-06
2015-12-31,90654,75052,TX,Dallas-Fort Worth,Dallas,Grand Prairie,65,160200,0.00501882057716437,0.0132827324478178,0.119496855345912,0.0630558968519543,0.0136417259780071,2015-12,2015-Q4,160200,0,2015-12
2015-12-31,98432,95823,CA,Sacramento,Sacramento,Sacramento,66,207700,0.0131707317073171,0.0333333333333333,0.114868491680086,0.118346276377982,-0.0434412722147547,2005-12,2005-Q4,324300,-0.3595436324391,2003-11
2015-12-31,97970,95076,CA,Santa Cruz,Santa Cruz,Watsonville,67,458400,0.00924702774108322,0.0261920752182673,0.083944194845117,0.0935410105205254,-0.0376799747542016,2006-02,2006-Q1,679800,-0.325684024713151,2004-02
2015-12-31,97104,93033,CA,Ventura,Ventura,Oxnard,68,380400,0.0111642743221691,0.0289423857181498,0.0773152081563297,0.07190162888399,-0.0323237942719785,2006-05,2006-Q2,552000,-0.310869565217391,2004-07
2015-12-31,61809,10469,NY,New York,Bronx,New York,69,375000,0.00187015762757147,0.00482315112540193,0.0563380281690141,0.0033461809107036,-0.00569510955572949,2007-06,2007-Q2,441200,-0.150045330915685,2005-10
2015-12-31,84629,60628,IL,Chicago,Cook,Chicago,70,89200,0.00112233445566779,-0.0230010952902519,-0.0823045267489712,-0.040354436120944,-0.0382882008154533,2008-02,2008-Q1,142900,-0.375787263820854,2001-04
2015-12-31,100179,99301,WA,Kennewick,Franklin,Pasco,71,172500,0.00524475524475524,0.0159010600706714,0.0842237586423633,0.0251029224191901,0.0266729939948012,2015-12,2015-Q4,172500,0,2015-12
2015-12-31,84635,60634,IL,Chicago,Cook,Chicago,72,234700,0.00127986348122867,0.00384944396920445,0.0463664734730272,0.0281191304030945,-0.0335509758384767,2007-02,2007-Q1,342100,-0.313943291435253,2002-08
2015-12-31,94940,85364,AZ,Yuma,Yuma,Yuma,73,115000,0,0.00700525394045534,0.0521500457456542,0.00423071696306132,-0.0385857872871599,2006-08,2006-Q3,174700,-0.341728677733257,2005-01
2015-12-31,91940,77449,TX,Houston,Harris,Cypress,74,150700,0.00466666666666667,0.0107310529845741,0.0991976659372721,0.0553769038701397,0.0179813383353595,2015-12,2015-Q4,150700,0,2015-12
2015-12-31,72488,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,75,254800,0.00354470263883419,0.0175718849840256,0.0746520455504007,0.0847701832244219,-0.0163405441740634,2007-03,2007-Q1,329300,-0.226237473428485,2005-05
2015-12-31,97202,93274,CA,Visalia,Tulare,Tulare,76,164000,0.00613496932515337,0.0135970333745365,0.100671140939597,0.0697933089281291,-0.0324442064213877,2006-07,2006-Q3,240100,-0.31695127030404,2004-10
2015-12-31,97004,92704,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Santa Ana,77,458900,0.00702216370419135,0.0316996402877698,0.110869038973614,0.086999260206547,-0.0224762520615215,2007-01,2007-Q1,614700,-0.253456970880104,2004-10
2015-12-31,72350,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,78,166400,0.00180614087898856,0.00665456745311555,0.0875816993464052,0.0891620538329141,-0.0191137761182546,2007-09,2007-Q3,244800,-0.320261437908497,2005-04
2015-12-31,90668,75070,TX,Dallas-Fort Worth,Collin,McKinney,79,274200,0.00623853211009174,0.0181953212031192,0.150167785234899,0.087101114279428,0.0372008552757204,2015-12,2015-Q4,274200,0,2015-12
2015-12-31,61797,10457,NY,New York,Bronx,New York,80,329700,-0.00362647325475975,-0.00151423379769836,0.0877598152424942,0.0129503198665271,0.00622624639528446,2007-03,2007-Q1,367900,-0.103832563196521,2006-05
2015-12-31,90780,75228,TX,Dallas-Fort Worth,Dallas,Dallas,81,126300,0.00878594249201278,0.0301794453507341,0.188146754468485,0.0806486262815671,0.0197149353871811,2015-12,2015-Q4,126300,0,2015-12
2015-12-31,84622,60620,IL,Chicago,Cook,Chicago,82,118700,0.00423011844331641,0.013663535439795,0.013663535439795,-0.0144988909310944,-0.0237631484435682,2007-12,2007-Q4,165300,-0.281911675741077,2003-09
2015-12-31,96690,92154,CA,San Diego,San Diego,San Diego,83,388600,0.00804150453955901,0.0239789196310935,0.07022858716607,0.0942315016784103,-0.019518397726025,2006-04,2006-Q2,480100,-0.190585294730265,2004-06
2015-12-31,84610,60608,IL,Chicago,Cook,Chicago,84,206000,0,0.0182896688086999,0.0657009829280911,0.0204165852100646,-0.00970403702628453,2006-06,2006-Q2,243600,-0.154351395730706,2005-02
2015-12-31,70828,30043,GA,Atlanta,Gwinnett,Lawrenceville,85,188100,0.00534473543559594,0.0173066522444565,0.0699658703071672,0.0485842727756918,0.000319710399041995,2007-09,2007-Q3,196600,-0.04323499491353,2006-01
2015-12-31,72362,33024,FL,Miami-Fort Lauderdale,Broward,Pembroke Pines,86,206000,0.0107948969578018,0.0305152576288144,0.128148959474261,0.104016378067682,-0.0247235486121261,2006-06,2006-Q2,282900,-0.271827500883704,2005-02
2015-12-31,96113,90262,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Lynwood,87,335900,0.00810324129651861,0.0225266362252664,0.103482260183968,0.0720068478104587,-0.0209840925939812,2007-04,2007-Q2,467100,-0.280882038107472,2005-02
2015-12-31,93203,80013,CO,Denver,Arapahoe,Aurora,88,263300,0.00842589046342397,0.0345776031434185,0.173351158645276,0.0990451681525226,0.0263499892900345,2015-12,2015-Q4,263300,0,2015-12
2015-12-31,97764,94558,CA,Napa,Napa,Napa,89,532000,0.00472143531633617,0.0236675004810468,0.0859359052867932,0.0689462396203657,-0.0135965602053633,2006-01,2006-Q1,613700,-0.13312693498452,2004-10
2015-12-31,97565,94110,CA,San Francisco,San Francisco,San Francisco,90,1241700,0.000402835965194973,-0.00703718512594962,0.111439312567132,0.119803399738626,0.0442453544327139,2015-09,2015-Q3,1250500,-0.00703718512594962,2015-08
2015-12-31,97792,94587,CA,San Francisco,Alameda,Union City,91,708900,0.0089666951323655,0.0296296296296296,0.150064892926671,0.107910288596525,0.00830688797186596,2015-12,2015-Q4,708900,0,2015-12
2015-12-31,97328,93550,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Palmdale,92,197500,0.0071392146863845,0.020671834625323,0.0929717764250138,0.0904951259976459,-0.047134909684637,2006-08,2006-Q3,338600,-0.416715888954519,2004-04
2015-12-31,95315,87121,NM,Albuquerque,Bernalillo,Albuquerque,93,120400,0.00417014178482068,0.000831255195344971,0.0343642611683849,-0.022920370480812,-0.0083265546076482,2007-08,2007-Q3,155500,-0.22572347266881,2004-11
2015-12-31,96911,92553,CA,Riverside,Riverside,Moreno Valley,94,239600,0.00419111483654652,0.0152542372881356,0.0768539325842697,0.126180430011125,-0.0340290407282831,2006-07,2006-Q3,362400,-0.338852097130243,2004-08
2015-12-31,97167,93230,CA,Hanford,Kings,Hanford,95,175200,0.00689655172413793,0.0221703617269545,0.0761670761670762,0.0190001542103266,-0.0300240028382931,2006-06,2006-Q2,245600,-0.286644951140065,2004-10
2015-12-31,97023,92804,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Anaheim,96,476700,0.00357894736842105,0.0138239047213952,0.0753440108278818,0.0654326032952881,-0.0183348969895039,2006-08,2006-Q3,594400,-0.198014804845222,2004-10
2015-12-31,60594,7087,NJ,New York,Hudson,Union City,97,307900,-0.000973393900064893,0.00195248942401562,0.0522898154477102,0.024736728572847,-0.0144980906468085,2007-05,2007-Q2,407000,-0.243488943488943,2005-03
2015-12-31,96364,91335,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,98,450400,0.00715563506261181,0.0227066303360581,0.0703422053231939,0.0736416849186576,-0.0151219455298558,2006-06,2006-Q2,543700,-0.171601986389553,2005-03
2015-12-31,87074,66062,KS,Kansas City,Johnson,Olathe,99,209700,0.000477099236641221,0.00672107537205953,0.047976011994003,0.0184302708793287,0.0117394375628239,2015-12,2015-Q4,209700,0,2015-12
2015-12-31,96003,90022,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,East Los Angeles,100,356400,0.00337837837837838,0.0125,0.0718796992481203,0.0726214346927929,-0.0131502315276449,2007-04,2007-Q2,453300,-0.213765718067505,2005-05
2015-12-31,96468,91710,CA,Riverside,San Bernardino,Chino,101,421900,0.00404569252736792,0.0071616137502984,0.030029296875,0.0688503486363394,-0.0141036060950794,2006-05,2006-Q2,507600,-0.168833727344366,2005-01
2015-12-31,96667,92126,CA,San Diego,San Diego,San Diego,102,502800,0.00721153846153846,0.0213284582571603,0.0782757881192365,0.0654298196606542,-0.000158686112232687,2005-10,2005-Q4,506700,-0.00769686204854944,2005-07
2015-12-31,61806,10466,NY,New York,Bronx,New York,103,355400,0.00282167042889391,0.00140884756269372,0.048377581120944,0.0141107786448216,-0.00531092486308038,2007-04,2007-Q2,427000,-0.16768149882904,2005-10
2015-12-31,60565,7055,NJ,New York,Passaic,Passaic,104,295600,0.00612661674608577,0.0154586052902783,0.0504619758351102,0.0386470596885058,-0.0220870991881792,2007-06,2007-Q2,396000,-0.253535353535354,2005-01
2015-12-31,94748,85032,AZ,Phoenix,Maricopa,Phoenix,105,212800,0.0094876660341556,0.0365319045299562,0.0940874035989717,0.115401839572779,-0.0179745773284625,2006-04,2006-Q2,262900,-0.190566755420312,2005-06
2015-12-31,95806,89110,NV,Las Vegas,Clark,Las Vegas,106,143800,0.00841514726507714,0.0352771778257739,0.129615082482325,0.137528763147046,-0.0471971796867617,2006-09,2006-Q3,252900,-0.431395808620008,2003-12
2015-12-31,74126,37042,TN,Clarksville,Montgomery,Clarksville,107,121100,0.00497925311203319,0.00665004156275977,0.0185029436501262,0.0132371206471984,0.0220384931887592,2015-05,2015-Q2,121200,-0.000825082508250825,2015-05
2015-12-31,93123,79912,TX,El Paso,El Paso,El Paso,108,168500,0.00178359096313912,0.000593824228028504,0.0168980084490042,-0.0306718217359948,0.00569359488798082,2010-11,2010-Q4,198100,-0.149419485108531,2006-05
2015-12-31,67182,22193,VA,Washington,Prince William,Woodbridge,109,278000,0.00433526011560694,0.0116448326055313,0.0462928114414753,0.0514718622214567,-0.0344677925776919,2006-02,2006-Q1,396300,-0.29851122886702,2004-07
2015-12-31,97318,93535,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Lancaster,110,185400,0.00760869565217391,0.0260099612617598,0.0735379270411118,0.0751352265421801,-0.0466933608913294,2006-08,2006-Q3,314400,-0.41030534351145,2004-04
2015-12-31,84541,60505,IL,Chicago,Kane,Aurora,111,105200,-0.00189753320683112,0.00285986653956149,0.00959692898272553,-0.00264304244991598,-0.03475381998522,2007-03,2007-Q1,155200,-0.322164948453608,2001-05
2015-12-31,84340,60085,IL,Chicago,Lake,Waukegan,112,89300,0,-0.00445930880713489,-0.00556792873051225,-0.0335239424321943,-0.0522957887710301,2006-09,2006-Q3,156300,-0.428662827895074,
2015-12-31,69816,28269,NC,Charlotte,Mecklenburg,Charlotte,113,160800,0.00311915159076731,0.00688791484032561,0.0530451866404715,0.0304572777610901,0.00597535481289491,2015-12,2015-Q4,160800,0,2015-12
2015-12-31,96647,92105,CA,San Diego,San Diego,San Diego,114,345200,0.00232288037166086,0.0158917010005886,0.0727159726538223,0.0961619166048326,-0.0147009554962116,2006-05,2006-Q2,403600,-0.144697720515362,2004-07
2015-12-31,97003,92703,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Santa Ana,115,418300,0.00480422772039395,0.0172665369649805,0.077537351880474,0.086089847651378,-0.0289961899123066,2007-01,2007-Q1,588700,-0.289451333446577,2004-08
2015-12-31,90764,75211,TX,Dallas-Fort Worth,Dallas,Dallas,116,101300,0.013,0.0315682281059063,0.151136363636364,0.061116075141987,0.00989605666373716,2015-12,2015-Q4,101300,0,2015-12
2015-12-31,65787,19120,PA,Philadelphia,Philadelphia,Philadelphia,117,80700,-0.00247218788627936,0.00373134328358209,0.0293367346938776,-0.00981520785799894,-0.00122475490845808,2007-09,2007-Q3,94600,-0.146934460887949,2005-11
2015-12-31,66843,21234,MD,Baltimore,Baltimore,Parkville,118,192200,-0.000520020800832033,-0.00362882322446864,-0.00259470679813181,0.00252024619283686,-0.00768954465621319,2007-07,2007-Q3,225400,-0.147293700088731,2005-07
2015-12-31,84616,60614,IL,Chicago,Cook,Chicago,119,372000,-0.00294827124095417,-0.0140471773124834,-0.0182106096595408,0.0104801695999592,-0.00277887392731313,2007-09,2007-Q3,394700,-0.0575120344565493,2005-01
2015-12-31,98848,96706,HI,"Urban Honolulu, HI",Honolulu,Ewa Beach,120,520000,0.00444272744832915,0.016021883548261,0.0815307820299501,0.0577082608415862,0.0138112216878128,2015-12,2015-Q4,520000,0,2015-12
2015-12-31,79040,48180,MI,Detroit,Wayne,Taylor,121,78900,0.0141388174807198,0.0633423180592992,0.0778688524590164,0.0602110874888753,-0.0436620442785446,2005-08,2005-Q3,124200,-0.364734299516908,1998-07
2015-12-31,94820,85225,AZ,Phoenix,Maricopa,Chandler,122,214700,0.00562060889929742,0.0258002866698519,0.0898477157360406,0.110794240122315,-0.0179448548201051,2006-03,2006-Q1,261200,-0.17802450229709,2005-06
